#OTU_IDs	16S_rRNA_Count
962249	5.0
962246	5.0
4437293	5.0
182984	3.0
12157	1.0
145683	2.0
182980	1.0
4391009	4.0
837099	3.0
837098	2.0
4301112	3.0
837092	2.0
4391002	2.0
837090	4.0
3016540	3.0
2054556	3.0
3229180	1.0
845610	1.0
188913	3.0
102789	3.0
194082	4.0
188910	1.0
1524161	5.0
146157	9.0
194087	6.0
102780	9.0
194089	4.0
188919	3.0
643172	2.0
4455702	3.0
573610	4.0
4455701	3.0
1738298	4.0
241161	1.0
1107875	3.0
340535	3.0
4467357	4.0
27877	3.0
320647	3.0
569396	3.0
569397	8.0
569391	10.0
270613	8.0
4412224	1.0
540716	2.0
4412226	2.0
354693	1.0
4368824	3.0
138007	2.0
77627	3.0
850264	4.0
1079559	5.0
4394181	8.0
275592	4.0
275593	2.0
4412472	2.0
814239	1.0
2252259	8.0
715993	3.0
275599	6.0
814230	1.0
713108	1.0
509400	5.0
814233	1.0
563943	2.0
563942	3.0
563945	1.0
563944	6.0
636236	2.0
204899	2.0
809392	2.0
470236	1.0
380204	2.0
2034002	4.0
4452842	9.0
4390351	2.0
808040	2.0
4380962	2.0
808046	3.0
4390359	10.0
141206	6.0
867556	2.0
564625	5.0
141207	1.0
525569	1.0
1111096	2.0
171463	10.0
525562	7.0
1111097	3.0
1115469	3.0
130710	4.0
226711	1.0
226715	5.0
4329746	10.0
550467	2.0
893600	4.0
516459	1.0
516458	4.0
3156610	4.0
137741	6.0
699197	3.0
137749	5.0
2758459	2.0
588184	2.0
342593	2.0
342590	4.0
4300161	9.0
276009	2.0
4416037	3.0
276008	2.0
926122	4.0
815546	1.0
4416038	1.0
815543	2.0
713127	5.0
249375	1.0
4389289	1.0
4456813	7.0
2336265	3.0
816894	2.0
1714121	1.0
159538	2.0
361084	1.0
516474	1.0
4452867	4.0
516479	3.0
516478	1.0
159537	1.0
4452863	4.0
4452860	3.0
867536	3.0
4398982	2.0
4398983	2.0
276029	3.0
4398986	2.0
4398987	2.0
4398984	3.0
3158834	5.0
1123486	2.0
1123487	4.0
108340	4.0
108346	3.0
108344	2.0
1123481	10.0
526038	3.0
533016	2.0
91363	1.0
526031	4.0
526032	3.0
526034	4.0
91368	3.0
234301	3.0
4344155	2.0
1616784	2.0
1616785	3.0
688123	4.0
1616782	2.0
208479	4.0
590853	2.0
688128	5.0
337628	1.0
1010718	7.0
400871	3.0
450898	4.0
329991	3.0
329992	3.0
4344153	2.0
589277	5.0
812686	7.0
241102	3.0
4306551	3.0
259861	2.0
241104	2.0
4421971	1.0
3909801	2.0
838375	9.0
4342971	1.0
4436572	2.0
4436573	2.0
379603	5.0
4436571	2.0
4307605	3.0
138611	3.0
592988	3.0
379608	4.0
839024	2.0
298190	4.0
839026	2.0
592980	6.0
359504	2.0
4343672	2.0
4343673	2.0
615050	3.0
359502	5.0
712652	4.0
522642	4.0
248422	4.0
359509	4.0
866668	1.0
4423702	3.0
4390964	1.0
181650	1.0
140128	4.0
511128	5.0
511129	10.0
4454449	1.0
140122	3.0
4390966	1.0
1116347	3.0
4378720	3.0
1715189	2.0
624940	2.0
308502	2.0
323364	3.0
194449	1.0
308507	3.0
277377	2.0
4473528	4.0
889433	5.0
510452	3.0
270683	2.0
270685	3.0
327341	1.0
510459	4.0
510458	4.0
520864	5.0
520866	4.0
520861	2.0
449325	3.0
520863	2.0
74504	2.0
4373844	3.0
328480	4.0
328483	1.0
328482	2.0
328485	3.0
328487	5.0
183885	4.0
4449246	7.0
336577	3.0
4449244	7.0
4449245	1.0
336572	3.0
555175	1.0
647708	6.0
3512094	2.0
947109	3.0
37898	4.0
183887	1.0
336578	2.0
4449249	4.0
561970	2.0
4393075	1.0
302823	4.0
4393073	3.0
4393072	4.0
4393071	3.0
561978	3.0
561979	5.0
4393079	1.0
326466	3.0
4390154	4.0
944420	4.0
557795	3.0
4114654	2.0
944427	2.0
162168	2.0
125983	10.0
4437226	4.0
4462645	8.0
1134509	3.0
4462641	3.0
238973	4.0
4462642	2.0
358675	1.0
358670	1.0
358673	6.0
523511	12.0
523512	5.0
523514	6.0
4402589	2.0
173416	8.0
523517	1.0
125744	1.0
81820	2.0
3303984	7.0
141295	3.0
141294	2.0
141293	3.0
536023	1.0
582728	2.0
362559	4.0
536020	3.0
121780	10.0
582722	4.0
1053378	3.0
536021	4.0
582726	9.0
4336519	1.0
513186	3.0
513187	3.0
200471	2.0
835829	5.0
4338574	2.0
4470871	3.0
835825	1.0
4470873	2.0
4470872	3.0
4470874	3.0
208260	2.0
4303033	2.0
4303030	2.0
208265	1.0
303037	1.0
208269	3.0
103100	4.0
2033513	4.0
327336	1.0
337647	2.0
327334	2.0
274854	6.0
327333	4.0
327330	3.0
4448192	3.0
4431862	5.0
4476095	3.0
4476096	3.0
312062	4.0
589214	2.0
865581	4.0
2649686	3.0
424721	3.0
4429385	2.0
337642	4.0
1042519	4.0
337641	2.0
936399	4.0
3967560	2.0
1042562	2.0
202866	8.0
4333648	4.0
788245	1.0
556217	2.0
1736002	2.0
4333645	7.0
70330	6.0
70331	3.0
2207759	3.0
70339	4.0
71067	5.0
291684	1.0
291685	3.0
291686	4.0
961845	4.0
3476289	3.0
1905842	3.0
364317	4.0
364311	6.0
4256926	1.0
540703	5.0
1110362	3.0
540706	2.0
1110364	2.0
3305113	4.0
557398	3.0
548575	4.0
715380	2.0
548576	5.0
172376	1.0
660633	3.0
218488	5.0
677849	1.0
3615456	1.0
103107	4.0
3615452	1.0
549626	4.0
549621	4.0
700436	2.0
2846809	3.0
2846808	2.0
4428471	3.0
4428472	3.0
4428475	3.0
4428476	1.0
4428477	2.0
1914031	5.0
2918718	1.0
547287	2.0
547284	1.0
547285	4.0
4407821	1.0
4407822	2.0
105115	3.0
4407824	2.0
267014	3.0
267013	3.0
805044	3.0
869726	4.0
266767	2.0
4361710	3.0
266761	4.0
12435	4.0
3876895	4.0
4435482	7.0
655536	6.0
4307628	2.0
4435489	4.0
610754	1.0
733609	4.0
1130770	12.0
240698	3.0
355193	2.0
355197	3.0
355196	1.0
3304649	2.0
733604	2.0
238344	6.0
230534	4.0
282706	2.0
833282	2.0
833281	2.0
4373015	7.0
832404	5.0
239437	2.0
4386708	6.0
239431	2.0
522667	6.0
259321	5.0
239439	3.0
239438	3.0
240691	4.0
708816	3.0
904196	2.0
921726	4.0
193476	1.0
193477	4.0
193471	4.0
193473	1.0
307195	4.0
1130772	3.0
307197	4.0
310685	5.0
3440972	4.0
307193	6.0
310688	3.0
310689	2.0
307198	4.0
4360582	1.0
4302951	4.0
1146428	1.0
1146425	2.0
1146426	4.0
1146423	5.0
3878646	2.0
155777	3.0
886205	7.0
4316258	3.0
571687	3.0
155778	2.0
119723	3.0
545620	3.0
2963716	3.0
4317173	3.0
13746	1.0
13747	1.0
13744	1.0
154449	5.0
69909	3.0
1540168	8.0
13740	2.0
2400250	6.0
69907	2.0
991797	5.0
13748	1.0
4470009	3.0
744381	3.0
513979	2.0
4428299	8.0
353925	2.0
632110	5.0
353921	4.0
353923	3.0
632119	1.0
4313553	4.0
619141	5.0
2048878	9.0
4428294	5.0
619140	6.0
933298	3.0
4428295	3.0
3473398	9.0
511109	3.0
2569	3.0
2568	3.0
312851	5.0
834936	1.0
312857	4.0
192708	1.0
181678	1.0
2563	3.0
312858	8.0
192701	3.0
192703	3.0
579070	3.0
579071	3.0
292562	3.0
579073	1.0
962736	4.0
179508	3.0
17112	2.0
17110	1.0
578305	3.0
578307	2.0
293211	3.0
293210	5.0
1933402	3.0
518097	4.0
4315789	3.0
4315788	5.0
162192	4.0
661898	5.0
181670	1.0
4315783	3.0
4315782	3.0
4315787	5.0
4315786	5.0
4315785	5.0
4421726	2.0
815601	8.0
623262	1.0
235226	1.0
181672	3.0
4482229	5.0
542396	1.0
542395	2.0
542394	4.0
181675	1.0
4482227	5.0
747795	2.0
807387	2.0
679166	3.0
4471351	4.0
1096766	2.0
4312206	2.0
4426441	5.0
4463946	3.0
4312208	2.0
64248	1.0
633243	1.0
633244	10.0
512267	2.0
159666	2.0
4295562	3.0
4295564	2.0
4381085	2.0
152693	6.0
152690	8.0
512263	1.0
4362439	3.0
4000961	3.0
46566	4.0
46567	4.0
4362437	4.0
761673	3.0
824410	2.0
1969893	2.0
4381082	3.0
10466	3.0
467343	2.0
10463	3.0
824414	1.0
644706	2.0
4156687	5.0
53679	2.0
1039051	3.0
163240	3.0
163241	3.0
63145	9.0
163243	1.0
357120	4.0
3483791	5.0
560557	3.0
163249	1.0
236754	3.0
236750	2.0
591671	3.0
757155	6.0
993455	3.0
236758	1.0
1021566	1.0
888786	5.0
2076539	3.0
847670	4.0
704094	3.0
756680	10.0
756681	2.0
4480486	7.0
4480485	5.0
2021177	2.0
4459245	3.0
2242434	3.0
218567	3.0
804675	2.0
3979914	5.0
845291	6.0
158694	4.0
1639339	3.0
2390393	1.0
158692	2.0
1835779	1.0
3094370	2.0
273410	1.0
273413	1.0
4299783	3.0
2311731	10.0
273417	6.0
4299787	10.0
532985	2.0
851007	1.0
209828	2.0
209825	1.0
804677	2.0
851008	1.0
4415744	2.0
552528	5.0
316816	4.0
163696	1.0
809539	1.0
1836083	3.0
1141379	3.0
4416589	6.0
4416588	2.0
164732	1.0
1141371	2.0
1141373	2.0
164739	1.0
1141377	3.0
202863	4.0
4397358	3.0
4397359	2.0
4397357	2.0
3766293	2.0
4397353	6.0
2303926	9.0
144025	10.0
4369382	1.0
91618	5.0
91619	9.0
91613	2.0
144029	1.0
50590	3.0
924176	2.0
2354638	4.0
4350820	2.0
804673	2.0
4445613	10.0
4380896	6.0
4474731	3.0
149201	5.0
4406186	5.0
1113770	1.0
4406180	3.0
921722	2.0
1140424	2.0
430096	6.0
1140421	3.0
1140420	3.0
561959	2.0
3764940	1.0
97196	3.0
4388352	4.0
183929	4.0
810133	2.0
904665	2.0
4408664	1.0
904668	9.0
2690401	3.0
183927	4.0
183925	1.0
171873	1.0
104080	4.0
536182	4.0
104085	4.0
504657	7.0
4336693	10.0
4336690	4.0
4160076	3.0
737250	3.0
566134	1.0
566137	4.0
4465830	2.0
205025	4.0
205027	2.0
737258	8.0
4401600	2.0
4401606	3.0
1012195	3.0
298874	3.0
752973	2.0
328130	3.0
689857	2.0
4396481	3.0
4396480	3.0
328137	3.0
328139	2.0
298877	4.0
4396489	1.0
4396488	2.0
144969	3.0
74291	1.0
4296511	3.0
315873	4.0
374842	3.0
3621606	2.0
3966924	7.0
3966925	7.0
142856	2.0
518167	2.0
142859	5.0
592476	2.0
592475	2.0
3591271	3.0
592473	1.0
592472	1.0
592471	1.0
592470	2.0
4393505	2.0
4460512	1.0
701385	3.0
592478	4.0
562939	1.0
4441405	4.0
2945414	2.0
2945415	3.0
836644	2.0
836649	3.0
836648	4.0
4299160	2.0
2945418	3.0
527430	4.0
905537	6.0
441256	4.0
7060	3.0
28369	5.0
141506	4.0
141505	3.0
141503	3.0
141502	5.0
1117326	4.0
711012	3.0
4399237	5.0
4341680	1.0
4434741	1.0
4399236	2.0
309123	4.0
4408386	2.0
4408387	2.0
309127	4.0
244008	2.0
309124	3.0
270339	2.0
250645	2.0
4408388	4.0
4408389	4.0
4411492	2.0
187973	4.0
4372502	3.0
1615951	2.0
891107	3.0
553534	3.0
329268	3.0
329266	4.0
329262	3.0
275869	3.0
4436368	2.0
2778461	7.0
173436	3.0
3416655	2.0
743519	2.0
173437	1.0
4414516	9.0
4414511	2.0
290240	6.0
237866	1.0
12481	3.0
313274	4.0
365033	1.0
837115	6.0
313270	1.0
313272	4.0
313273	3.0
890546	4.0
675532	1.0
4301901	2.0
200840	1.0
237863	3.0
800426	1.0
3293653	2.0
3293652	3.0
4328378	7.0
534767	2.0
534766	4.0
534765	2.0
994982	6.0
102663	2.0
534760	4.0
234866	3.0
2402535	2.0
530854	4.0
861375	3.0
591358	2.0
1127814	6.0
715817	2.0
4336406	4.0
4305100	7.0
336836	4.0
336835	3.0
336834	6.0
640589	2.0
336830	1.0
735361	2.0
1694537	5.0
648354	2.0
1007719	3.0
3993323	3.0
1085544	2.0
3539658	10.0
789028	5.0
517662	1.0
517667	4.0
517666	7.0
1760911	4.0
171347	4.0
525244	3.0
171345	10.0
3594388	5.0
525241	3.0
4369491	2.0
4369494	3.0
240868	4.0
4313780	1.0
693800	4.0
886519	5.0
4420095	3.0
920438	3.0
1111009	3.0
691380	3.0
1111008	2.0
2452007	3.0
4447384	3.0
588068	2.0
588066	1.0
588065	3.0
689156	5.0
279004	3.0
42984	8.0
279006	3.0
588060	4.0
1111003	9.0
541425	2.0
3063502	4.0
247376	2.0
4306457	2.0
838236	2.0
4429554	5.0
838232	5.0
4306459	3.0
838231	1.0
4439969	2.0
4342460	2.0
4439961	2.0
4439962	2.0
4429557	5.0
4240173	5.0
4342468	3.0
228083	1.0
516535	1.0
228086	10.0
228084	8.0
796142	9.0
2617458	4.0
1554351	2.0
228088	3.0
159470	2.0
159471	2.0
825681	9.0
180408	3.0
825683	9.0
825685	2.0
370287	4.0
141850	3.0
180401	1.0
180400	4.0
180403	2.0
180402	8.0
180405	3.0
4437414	2.0
2601820	3.0
1081662	2.0
2451651	3.0
3183891	4.0
3754352	7.0
178063	1.0
442501	12.0
2646555	1.0
4372612	5.0
4372613	3.0
4372619	1.0
629964	3.0
818592	1.0
820182	1.0
4295031	2.0
4306833	2.0
818599	2.0
269235	3.0
816885	2.0
2595309	3.0
4463417	10.0
4463414	4.0
4322858	4.0
522567	3.0
1133155	4.0
1133157	4.0
181756	1.0
229452	2.0
181754	4.0
585094	5.0
1576798	2.0
1576799	2.0
744205	2.0
744207	6.0
181759	4.0
4332815	1.0
4332816	4.0
281756	4.0
1587966	3.0
281758	3.0
214655	3.0
81272	1.0
372468	6.0
2331871	2.0
459559	2.0
4445508	5.0
2486835	2.0
646499	4.0
662915	2.0
1129516	2.0
1129515	3.0
2829876	2.0
456561	6.0
1071871	3.0
4302222	4.0
4302223	5.0
2829879	3.0
4444569	9.0
651262	2.0
705048	6.0
843085	4.0
4476356	3.0
4476352	1.0
4476353	2.0
828152	1.0
822271	3.0
557616	5.0
828151	2.0
828156	2.0
1126893	3.0
1005388	4.0
307128	5.0
4462083	4.0
557618	4.0
822273	1.0
1126898	3.0
4462082	4.0
355978	4.0
179927	1.0
843088	2.0
1515792	2.0
178242	4.0
6327	2.0
3407192	6.0
745553	2.0
6321	2.0
418334	2.0
310632	1.0
310969	2.0
70276	2.0
519638	1.0
290455	3.0
310960	4.0
519636	4.0
161537	1.0
161530	6.0
519632	4.0
870792	2.0
539513	3.0
525339	6.0
869883	6.0
542857	6.0
739773	6.0
739772	2.0
10112	6.0
869889	5.0
121428	3.0
835987	4.0
212481	3.0
835984	1.0
121422	4.0
4442803	10.0
543359	2.0
725898	3.0
4422312	2.0
4303170	2.0
622080	2.0
26384	4.0
568513	3.0
355975	6.0
568515	4.0
4340828	4.0
4303179	6.0
2922355	4.0
4440946	3.0
350255	3.0
166427	7.0
556422	4.0
621571	2.0
556288	3.0
621575	3.0
930605	5.0
621576	2.0
174672	1.0
174675	6.0
174674	3.0
174676	1.0
174678	4.0
4361711	3.0
4368047	2.0
4429263	10.0
706533	7.0
4429261	10.0
350254	4.0
1982594	3.0
584490	6.0
556561	1.0
556560	1.0
546453	1.0
4355474	6.0
584498	3.0
312182	4.0
546458	5.0
4355470	2.0
312187	2.0
4355472	6.0
169721	3.0
169725	3.0
654376	2.0
3706342	1.0
2578714	2.0
709248	5.0
655023	4.0
3767072	2.0
3526002	2.0
822944	5.0
4333666	3.0
2137077	3.0
2235415	6.0
317607	4.0
317606	1.0
518949	4.0
518948	4.0
317602	1.0
871442	4.0
518944	1.0
2655595	2.0
1109926	2.0
518940	1.0
162843	6.0
162842	5.0
538640	3.0
538641	2.0
538642	3.0
538643	2.0
3441704	8.0
868751	5.0
538647	4.0
356549	3.0
356548	5.0
242192	5.0
242193	3.0
721199	8.0
2281730	2.0
554499	3.0
1108771	2.0
863032	5.0
324205	3.0
4385357	2.0
2328261	3.0
1148180	2.0
609933	2.0
258754	2.0
258756	10.0
258750	3.0
258752	6.0
554238	2.0
897632	2.0
786808	4.0
4310932	3.0
4380659	6.0
585720	3.0
585727	2.0
4354709	3.0
4310935	3.0
4354704	3.0
4380652	2.0
4380651	2.0
4380650	2.0
4380657	4.0
4380656	3.0
4380655	4.0
4354703	3.0
4320178	6.0
572073	1.0
572072	1.0
572075	1.0
572076	2.0
572079	4.0
541338	5.0
1146588	3.0
1074471	2.0
4379980	3.0
4320391	3.0
89514	2.0
172129	2.0
4470092	3.0
4340820	3.0
3876919	5.0
4448901	2.0
355019	3.0
3051613	1.0
355015	4.0
129849	3.0
355010	1.0
4475477	2.0
817108	3.0
817100	6.0
817107	8.0
524222	7.0
43219	3.0
639317	5.0
639310	3.0
639311	5.0
382245	1.0
217650	2.0
217655	2.0
217657	9.0
4445349	1.0
259489	2.0
282132	1.0
4445347	1.0
259487	1.0
259485	2.0
268953	3.0
552554	2.0
526358	4.0
4401373	5.0
4401370	1.0
776823	4.0
4401374	4.0
4401375	5.0
4400028	4.0
1136887	2.0
1136881	2.0
4428094	7.0
4400023	1.0
1124115	10.0
4324062	3.0
351660	3.0
351663	1.0
4324064	4.0
1139965	4.0
1139968	1.0
842466	2.0
842464	3.0
571521	3.0
255861	3.0
806451	5.0
806457	3.0
526449	6.0
4027666	4.0
10941	3.0
10940	2.0
10943	3.0
670347	2.0
991612	6.0
624014	7.0
2070748	2.0
65413	2.0
65412	3.0
895821	5.0
632092	3.0
632090	6.0
810450	1.0
4294557	2.0
65419	2.0
810455	2.0
250336	1.0
586401	4.0
586407	3.0
586406	7.0
250331	4.0
586404	2.0
586408	2.0
4365281	7.0
240904	2.0
240907	4.0
260834	2.0
2001899	11.0
240900	3.0
498355	4.0
4323694	2.0
2001897	3.0
2240	1.0
2241	1.0
4420119	6.0
260838	3.0
760464	2.0
2914077	4.0
760460	1.0
152713	1.0
152716	10.0
152715	2.0
293392	1.0
293393	5.0
1107999	4.0
926040	5.0
443908	3.0
4433835	3.0
1032260	2.0
333465	2.0
60596	1.0
60591	1.0
60593	2.0
60592	2.0
94044	2.0
94046	4.0
567188	1.0
570693	3.0
60598	2.0
94043	6.0
805908	3.0
4482383	5.0
4392924	3.0
4392925	3.0
4392922	2.0
4482387	3.0
4482384	5.0
4392921	2.0
2080098	3.0
576533	7.0
805905	1.0
162014	4.0
4392929	7.0
4403702	5.0
4403707	10.0
4403708	5.0
210975	3.0
157298	5.0
157299	3.0
157297	4.0
157292	3.0
4458419	3.0
4458418	3.0
526350	4.0
548516	3.0
3097224	4.0
827765	4.0
9787	7.0
272647	2.0
272646	3.0
272644	4.0
612803	4.0
272642	4.0
533934	2.0
4346953	4.0
4346951	2.0
4346956	3.0
820012	2.0
575840	10.0
303425	4.0
268492	3.0
268495	6.0
268494	6.0
675437	2.0
27428	4.0
133206	3.0
332731	2.0
332732	5.0
332734	1.0
4415953	1.0
4415952	7.0
275143	4.0
4415957	5.0
690061	2.0
357088	2.0
509857	2.0
509850	3.0
891664	4.0
244634	2.0
68977	1.0
2533445	3.0
68975	1.0
68974	1.0
2533448	4.0
2533449	3.0
345846	1.0
792865	3.0
345840	3.0
792863	6.0
142556	3.0
4390785	2.0
4390786	2.0
2894865	5.0
133200	2.0
4390783	2.0
841658	5.0
648623	10.0
648624	3.0
648625	10.0
3133715	3.0
883298	3.0
263710	2.0
366859	9.0
725377	3.0
845154	2.0
91792	1.0
91797	9.0
91798	10.0
368010	5.0
369839	1.0
3595363	9.0
144789	2.0
238364	2.0
4314433	2.0
144780	2.0
144781	2.0
893253	2.0
254407	5.0
4420085	3.0
4407130	4.0
4407131	3.0
521182	2.0
2393581	5.0
2393580	5.0
2393583	5.0
953543	10.0
422208	3.0
4477375	3.0
590318	6.0
367055	2.0
590314	1.0
4314435	3.0
590313	2.0
274900	7.0
34771	2.0
143205	1.0
188590	1.0
143201	2.0
3598678	3.0
143209	3.0
107235	4.0
107234	1.0
107232	5.0
4295763	6.0
586960	2.0
1119214	3.0
4420087	2.0
537139	5.0
586961	2.0
527741	4.0
330792	3.0
1085144	5.0
335422	4.0
319786	3.0
3076432	4.0
377832	8.0
319816	3.0
151438	2.0
151439	3.0
2825761	3.0
319784	3.0
319810	4.0
4401163	2.0
151433	5.0
1031870	2.0
151437	2.0
319818	4.0
319819	3.0
594369	4.0
1108850	2.0
114711	5.0
606061	3.0
606063	7.0
594361	3.0
606069	2.0
594366	3.0
4410740	1.0
615585	2.0
4439431	2.0
615581	3.0
615580	3.0
2010985	2.0
1107496	1.0
2010987	3.0
1107493	6.0
1107492	4.0
1107490	3.0
999977	3.0
4455905	4.0
3983353	9.0
4317297	6.0
4455909	3.0
237480	3.0
193609	1.0
4085620	3.0
989418	4.0
353774	3.0
3002217	2.0
3002212	3.0
306261	1.0
560356	7.0
3002218	2.0
4307258	4.0
4329620	3.0
3134878	4.0
552393	9.0
2062934	2.0
726052	2.0
73255	4.0
363968	1.0
4343209	2.0
2544960	1.0
2544963	3.0
4360423	3.0
267030	1.0
2157329	1.0
4343202	2.0
617566	3.0
267031	5.0
140578	3.0
2600643	6.0
1109598	2.0
140574	3.0
897404	2.0
407546	4.0
4360424	5.0
7255	6.0
848516	2.0
130070	5.0
130076	3.0
114716	5.0
186906	1.0
186907	4.0
1011865	5.0
4298365	2.0
4302753	2.0
4298361	3.0
4302755	2.0
4298363	1.0
1106729	10.0
1106726	2.0
1106727	3.0
4346182	4.0
1106722	4.0
4346184	3.0
1106721	6.0
557768	3.0
1018521	3.0
139047	4.0
4356890	2.0
352472	5.0
4414494	2.0
4414499	2.0
1713629	2.0
3406919	3.0
185451	3.0
339258	10.0
314001	5.0
3257363	3.0
185454	6.0
937878	12.0
185459	3.0
4361775	1.0
314008	4.0
791712	2.0
943307	5.0
523946	9.0
3506014	1.0
173842	1.0
4462210	6.0
1743519	10.0
4398331	2.0
4013056	10.0
3686005	3.0
522861	1.0
70706	3.0
3159531	1.0
70700	1.0
101822	5.0
576393	2.0
101824	2.0
101825	3.0
298494	4.0
39686	10.0
39685	3.0
298491	2.0
18867	2.0
239506	4.0
4047531	4.0
4360501	1.0
1112740	2.0
778766	2.0
1112744	2.0
4303408	7.0
4347271	10.0
4347275	2.0
4394348	2.0
4394349	1.0
842804	5.0
82162	2.0
113411	4.0
548105	2.0
848791	7.0
4394344	2.0
4394345	3.0
113418	2.0
4394347	2.0
749651	3.0
958027	2.0
2446840	2.0
514858	4.0
182107	1.0
182104	7.0
4389033	5.0
4389035	1.0
182100	4.0
514850	4.0
2911365	5.0
695304	2.0
4363562	4.0
4363563	1.0
4363561	2.0
4363566	1.0
1073265	9.0
2223017	1.0
4418678	3.0
2223012	1.0
2223011	1.0
692654	5.0
248826	3.0
4418674	3.0
4418677	3.0
4418676	3.0
33681	1.0
95355	2.0
4319333	3.0
2058521	5.0
4319336	3.0
1962168	3.0
4466245	4.0
292091	4.0
4348948	2.0
5856	2.0
4466243	5.0
299728	4.0
4348943	3.0
299725	2.0
314549	2.0
4348946	4.0
299720	2.0
4370938	2.0
552512	2.0
4340729	2.0
4385629	1.0
327961	4.0
238710	2.0
327965	3.0
238714	2.0
363964	1.0
699353	2.0
327969	3.0
1126149	3.0
3762586	3.0
628385	2.0
352570	2.0
270324	4.0
4438955	1.0
549271	3.0
628383	2.0
4438951	4.0
4401179	4.0
1561273	1.0
898884	4.0
228128	3.0
3189609	3.0
1123649	5.0
573269	2.0
4369516	3.0
4369511	1.0
4369510	1.0
2197361	2.0
4373078	2.0
4419980	3.0
4419981	3.0
4419982	1.0
573260	4.0
4369519	3.0
1123645	2.0
573265	4.0
869372	2.0
213152	4.0
721704	3.0
100507	2.0
4473922	3.0
288341	4.0
3767144	6.0
195226	1.0
4430078	2.0
4318063	2.0
4318062	1.0
4318064	2.0
530120	3.0
195224	2.0
4461731	5.0
328883	3.0
1087785	2.0
4461738	2.0
4461739	3.0
4372795	7.0
2457189	2.0
153713	6.0
3485593	4.0
239041	2.0
3569088	5.0
239044	2.0
288349	4.0
297691	2.0
360717	1.0
4364649	7.0
360711	1.0
360710	6.0
4364643	1.0
1799482	2.0
231673	3.0
360718	1.0
1125495	7.0
4170005	4.0
4321870	3.0
639458	3.0
172399	1.0
556848	1.0
771894	2.0
3272947	2.0
771892	1.0
292934	10.0
3564333	2.0
88154	12.0
1122113	2.0
1122110	1.0
2250476	3.0
88159	2.0
4366867	1.0
1089513	5.0
1881425	1.0
969039	5.0
819887	1.0
812158	6.0
4366868	2.0
4323609	5.0
4468608	6.0
660883	6.0
660880	1.0
823499	2.0
2065683	2.0
4424638	1.0
998241	3.0
757321	4.0
1009480	3.0
818414	2.0
818415	3.0
4449082	5.0
818411	5.0
4430533	5.0
219947	2.0
4449089	3.0
219943	2.0
4387089	4.0
4387088	4.0
821316	3.0
586179	4.0
259306	1.0
3770114	3.0
784723	1.0
4323607	3.0
586171	3.0
586170	2.0
829166	2.0
4323606	3.0
576587	3.0
656891	1.0
576586	4.0
2918986	3.0
135362	6.0
3117556	4.0
311959	4.0
311956	4.0
4423112	2.0
311952	3.0
311950	6.0
305272	1.0
4346668	5.0
3697034	6.0
266615	4.0
719111	4.0
281659	3.0
320434	7.0
976171	4.0
140002	3.0
488094	6.0
1046571	3.0
1046573	6.0
320439	2.0
833816	3.0
833815	2.0
587616	1.0
510295	6.0
510294	4.0
254169	2.0
529561	4.0
812922	1.0
1130125	4.0
4316065	4.0
2665933	2.0
4403090	4.0
4403092	6.0
4403095	3.0
4325231	1.0
4426096	5.0
4325234	2.0
175461	1.0
175460	5.0
1130121	4.0
175469	3.0
175468	4.0
4319567	3.0
1130123	2.0
574568	3.0
651384	2.0
4095655	1.0
1126919	2.0
185647	4.0
1126913	2.0
1126912	2.0
828693	1.0
3013586	2.0
225830	2.0
1126916	6.0
1126915	3.0
1126914	1.0
708412	4.0
2316611	4.0
654230	4.0
1856529	2.0
369252	1.0
369255	6.0
212381	1.0
3313348	4.0
1138736	3.0
511876	4.0
4377686	2.0
4377687	6.0
539496	3.0
290398	1.0
243160	1.0
539495	4.0
1130583	3.0
539493	2.0
10095	1.0
539491	3.0
927623	3.0
243168	10.0
290394	10.0
290396	1.0
321745	3.0
1109997	3.0
524376	1.0
321743	4.0
321742	2.0
4324347	4.0
163619	3.0
574566	3.0
321749	6.0
321748	4.0
4324346	8.0
860247	5.0
164343	2.0
164344	4.0
656443	10.0
637845	1.0
159513	2.0
1776251	2.0
129685	2.0
512477	1.0
512475	2.0
1003854	2.0
512471	6.0
191858	4.0
960705	3.0
2329165	2.0
191855	2.0
191856	1.0
1121115	2.0
384573	3.0
664875	9.0
585880	2.0
585881	6.0
884655	2.0
585888	2.0
585889	2.0
1102312	3.0
546529	4.0
3281306	2.0
198522	1.0
161858	2.0
353330	4.0
257729	3.0
110830	2.0
110833	2.0
664878	2.0
532140	4.0
1868882	3.0
257725	2.0
1137052	2.0
257727	4.0
650232	4.0
245780	3.0
1119587	2.0
245782	3.0
245784	5.0
1140071	5.0
1140073	5.0
353339	3.0
1140079	6.0
1119588	10.0
216807	1.0
216806	2.0
216805	4.0
765279	2.0
580109	3.0
104272	8.0
674895	3.0
151144	4.0
151145	1.0
151149	2.0
167663	4.0
609873	10.0
1103723	3.0
650809	2.0
353521	2.0
4402762	2.0
353528	4.0
650800	4.0
1147744	2.0
4310843	4.0
4401235	4.0
4401233	2.0
318612	1.0
776980	6.0
416851	4.0
737498	2.0
1138919	2.0
807207	2.0
4353942	3.0
4327210	1.0
4327211	3.0
1138914	3.0
537030	3.0
570957	5.0
625248	7.0
368508	1.0
4379822	2.0
4379823	4.0
570958	2.0
4251485	3.0
3347507	1.0
1942346	2.0
